"No.","Time","Source","Destination","Protocol","Length","Info"
"824","4.289342116","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3057 Ack=72057 Win=184832 Len=0 TSval=2704091718 TSecr=2549399476"
"825","4.289725980","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"826","4.290004768","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"827","4.290012456","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3057 Ack=74825 Win=184832 Len=0 TSval=2704091718 TSecr=2549399476"
"828","4.290330208","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"829","4.290644361","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"830","4.290954317","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"831","4.290961864","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=57025 Win=155776 Len=0 TSval=2704091718 TSecr=2549399476"
"832","4.291324042","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"833","4.291594054","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"834","4.291597344","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=59793 Win=161536 Len=0 TSval=2704091718 TSecr=2549399476"
"835","4.291985352","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"836","4.292123335","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"837","4.292127390","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=62561 Win=167424 Len=0 TSval=2704091719 TSecr=2549399476"
"838","4.292595301","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"839","4.292885983","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"840","4.292889186","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=65329 Win=173184 Len=0 TSval=2704091719 TSecr=2549399476"
"841","4.293281318","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"842","4.293593548","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"843","4.293596600","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=68097 Win=178944 Len=0 TSval=2704091719 TSecr=2549399476"
"844","4.293665213","10.7.174.111","192.168.42.169","HTTP","626","HTTP/1.1 200 OK  (JPEG JFIF image)"
"845","4.293668423","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3057 Ack=76769 Win=184832 Len=0 TSval=2704091719 TSecr=2549399476"
"846","4.293739168","192.168.42.169","10.7.174.111","HTTP","498","GET /sites/default/files/imagecache/carousel_thum/carousel/IOT-1.jpg HTTP/1.1 "
"847","4.299150282","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"848","4.299287303","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"849","4.299296837","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5235 Ack=131754 Win=184832 Len=0 TSval=2704091720 TSecr=2549399478"
"850","4.299559168","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"851","4.299997669","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"852","4.300002609","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5235 Ack=134522 Win=184832 Len=0 TSval=2704091721 TSecr=2549399478"
"853","4.300308518","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"854","4.300495492","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"855","4.300499597","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5235 Ack=137290 Win=184832 Len=0 TSval=2704091721 TSecr=2549399478"
"856","4.300731071","10.7.174.111","192.168.42.169","HTTP","605","HTTP/1.1 200 OK  (JPEG JFIF image)"
"857","4.300804881","192.168.42.169","10.7.174.111","HTTP","498","GET /sites/default/files/imagecache/carousel_thum/carousel/IOT-2.jpg HTTP/1.1 "
"858","4.302340054","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"859","4.302648145","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"860","4.302660540","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=141536 Win=184832 Len=0 TSval=2704091721 TSecr=2549399480"
"861","4.303038870","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"862","4.303359701","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"863","4.303421346","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=144304 Win=184832 Len=0 TSval=2704091721 TSecr=2549399480"
"864","4.303686711","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"865","4.303999963","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"866","4.304012295","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=147072 Win=184832 Len=0 TSval=2704091722 TSecr=2549399480"
"867","4.304362154","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"868","4.304373179","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=105700 Win=184832 Len=0 TSval=2704091722 TSecr=2549399471"
"869","4.304536176","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"870","4.304832969","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"871","4.304842728","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=108468 Win=184832 Len=0 TSval=2704091722 TSecr=2549399480"
"872","4.305146097","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"873","4.305458658","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"874","4.305470269","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=111236 Win=184832 Len=0 TSval=2704091722 TSecr=2549399480"
"875","4.305944006","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"876","4.307919806","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"877","4.307937974","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=114004 Win=184832 Len=0 TSval=2704091722 TSecr=2549399480"
"878","4.308247556","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"879","4.308403667","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"880","4.308409083","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=116772 Win=184832 Len=0 TSval=2704091723 TSecr=2549399481"
"881","4.309178149","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"882","4.309497660","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"883","4.309509261","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=119540 Win=184832 Len=0 TSval=2704091723 TSecr=2549399481"
"884","4.309904788","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"885","4.310173999","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"886","4.310177792","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=122308 Win=184832 Len=0 TSval=2704091723 TSecr=2549399481"
"887","4.310572998","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"888","4.310841576","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"889","4.310847120","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=125076 Win=184832 Len=0 TSval=2704091723 TSecr=2549399481"
"890","4.311159359","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"891","4.311163475","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=61213 Win=166912 Len=0 TSval=2704091723 TSecr=2549399471"
"892","4.311383945","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"893","4.311695662","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"894","4.311699585","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=63981 Win=172672 Len=0 TSval=2704091723 TSecr=2549399481"
"895","4.311982102","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"896","4.312418121","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"897","4.312432592","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=66749 Win=178432 Len=0 TSval=2704091724 TSecr=2549399481"
"898","4.312810739","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"899","4.314318867","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"900","4.314334761","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=69517 Win=184192 Len=0 TSval=2704091724 TSecr=2549399481"
"901","4.314968466","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"902","4.315279635","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"903","4.315285808","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=72285 Win=184832 Len=0 TSval=2704091724 TSecr=2549399483"
"904","4.315673493","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"905","4.315974207","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"906","4.315980881","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=75053 Win=184832 Len=0 TSval=2704091725 TSecr=2549399483"
"907","4.316369219","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"908","4.318326741","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"909","4.318619578","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"910","4.318627182","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=70865 Win=184704 Len=0 TSval=2704091725 TSecr=2549399484"
"911","4.319007983","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"912","4.319280643","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"913","4.319303213","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=73633 Win=184832 Len=0 TSval=2704091725 TSecr=2549399484"
"914","4.319633569","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"915","4.319799863","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"916","4.319804455","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=76401 Win=184832 Len=0 TSval=2704091725 TSecr=2549399484"
"917","4.320269418","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"918","4.320581655","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"919","4.320596406","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=79169 Win=184832 Len=0 TSval=2704091726 TSecr=2549399484"
"920","4.320937654","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"921","4.321105077","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"922","4.321112966","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=81937 Win=184832 Len=0 TSval=2704091726 TSecr=2549399484"
"923","4.321601712","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"924","4.321831441","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"925","4.321843007","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=84705 Win=184832 Len=0 TSval=2704091726 TSecr=2549399484"
"926","4.326482010","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"927","4.326759459","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"928","4.326769695","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3489 Ack=79537 Win=184832 Len=0 TSval=2704091727 TSecr=2549399485"
"929","4.327175646","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"930","4.327423616","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"931","4.327428798","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3489 Ack=82305 Win=184832 Len=0 TSval=2704091727 TSecr=2549399485"
"932","4.327775802","10.7.174.111","192.168.42.169","HTTP","1193","HTTP/1.1 200 OK  (JPEG JFIF image)"
"933","4.327865151","192.168.42.169","10.7.174.111","HTTP","478","GET /sites/default/files/acquia_prosper_logo.jpg HTTP/1.1 "
"934","4.333510767","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"935","4.333851675","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"936","4.333869144","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=149840 Win=184832 Len=0 TSval=2704091729 TSecr=2549399487"
"937","4.334475860","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"938","4.334779692","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"939","4.334789822","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5667 Ack=140597 Win=184832 Len=0 TSval=2704091729 TSecr=2549399487"
"940","4.335194990","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"941","4.335730085","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"942","4.335739423","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5667 Ack=143365 Win=184832 Len=0 TSval=2704091729 TSecr=2549399487"
"943","4.336151646","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"944","4.336268318","10.7.174.111","192.168.42.169","HTTP","1154","HTTP/1.1 200 OK  (JPEG JFIF image)"
"945","4.336273393","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=5667 Ack=145837 Win=184832 Len=0 TSval=2704091730 TSecr=2549399487"
"946","4.336589250","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"947","4.336945313","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"948","4.336953525","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=152608 Win=184832 Len=0 TSval=2704091730 TSecr=2549399487"
"949","4.337253704","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"950","4.337566858","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"951","4.337571808","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=155376 Win=184832 Len=0 TSval=2704091730 TSecr=2549399488"
"952","4.337887701","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"953","4.338242596","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"954","4.338247937","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=127844 Win=184832 Len=0 TSval=2704091730 TSecr=2549399488"
"955","4.338567284","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"956","4.338902099","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"957","4.338907573","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=130612 Win=184832 Len=0 TSval=2704091730 TSecr=2549399488"
"958","4.339275249","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"959","4.339904521","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"960","4.339911503","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=133380 Win=184832 Len=0 TSval=2704091730 TSecr=2549399488"
"961","4.340174245","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"962","4.340441699","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"963","4.340446863","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=136148 Win=184832 Len=0 TSval=2704091731 TSecr=2549399488"
"964","4.340900708","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"965","4.343989514","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"966","4.344009814","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=138916 Win=184832 Len=0 TSval=2704091732 TSecr=2549399488"
"967","4.344344791","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"968","4.344623016","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"969","4.344632602","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=141684 Win=184832 Len=0 TSval=2704091732 TSecr=2549399490"
"970","4.344888865","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"971","4.345284118","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"972","4.345295393","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=144452 Win=184832 Len=0 TSval=2704091732 TSecr=2549399490"
"973","4.345586878","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"974","4.345879408","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"975","4.345884727","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=147220 Win=184832 Len=0 TSval=2704091732 TSecr=2549399490"
"976","4.346253358","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"977","4.346522144","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"978","4.346526077","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=149988 Win=184832 Len=0 TSval=2704091732 TSecr=2549399490"
"979","4.346898862","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"980","4.347169068","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"981","4.347176684","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=152756 Win=184832 Len=0 TSval=2704091732 TSecr=2549399490"
"982","4.347796324","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"983","4.348118270","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"984","4.348124993","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=155524 Win=184832 Len=0 TSval=2704091733 TSecr=2549399490"
"985","4.348459980","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"986","4.348759949","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"987","4.348769633","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=158292 Win=184832 Len=0 TSval=2704091733 TSecr=2549399490"
"988","4.349118252","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"989","4.349398239","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"990","4.349402172","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=161060 Win=184832 Len=0 TSval=2704091733 TSecr=2549399490"
"991","4.349744385","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"992","4.350031642","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"993","4.350038802","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=163828 Win=184832 Len=0 TSval=2704091733 TSecr=2549399490"
"994","4.350388105","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"995","4.351028167","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"996","4.351034640","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=166596 Win=184832 Len=0 TSval=2704091733 TSecr=2549399490"
"997","4.354121456","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"998","4.354138722","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=77821 Win=184832 Len=0 TSval=2704091734 TSecr=2549399483"
"999","4.354504536","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1000","4.354794763","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1001","4.354800692","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=80589 Win=184832 Len=0 TSval=2704091734 TSecr=2549399493"
"1002","4.355151875","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1003","4.355441206","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1004","4.355447702","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=83357 Win=184832 Len=0 TSval=2704091734 TSecr=2549399493"
"1005","4.379392072","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1006","4.379569083","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1007","4.379581430","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=86125 Win=184832 Len=0 TSval=2704091740 TSecr=2549399493"
"1008","4.379709942","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1009","4.380047055","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1010","4.380056488","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=88893 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1011","4.380367167","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1012","4.380955973","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1013","4.380978041","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=91661 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1014","4.381322257","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1015","4.381616740","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1016","4.381630367","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=94429 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1017","4.381991028","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1018","4.382256451","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1019","4.382265456","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=97197 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1020","4.382576410","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1021","4.382861426","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1022","4.382870780","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=99965 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1023","4.383221506","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1024","4.383497198","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1025","4.383808920","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1026","4.383812855","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=87473 Win=184832 Len=0 TSval=2704091741 TSecr=2549399493"
"1027","4.384202009","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1028","4.384481904","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1029","4.384486821","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=90241 Win=184832 Len=0 TSval=2704091742 TSecr=2549399493"
"1030","4.384827557","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1031","4.385105572","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1032","4.385110257","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=93009 Win=184832 Len=0 TSval=2704091742 TSecr=2549399493"
"1033","4.385481046","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1034","4.385795647","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1035","4.385799328","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=95777 Win=184832 Len=0 TSval=2704091742 TSecr=2549399494"
"1036","4.386159891","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1037","4.386411145","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1038","4.386415772","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=98545 Win=184832 Len=0 TSval=2704091742 TSecr=2549399494"
"1039","4.386755979","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1040","4.387058015","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1041","4.387068174","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=101313 Win=184832 Len=0 TSval=2704091742 TSecr=2549399494"
"1042","4.391972848","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1043","4.392252714","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
